Ah,V,A,S,D
-123.10612216305591,48.01699459252716,-420.28042863139336,11.374129714675329,21315.99977540688
-122.73659016787819,47.78242139757815,-414.1850955980408,10.23721267450064,21321.11838174413
-122.83742976746143,47.86315156389695,-423.09935535312275,10.734978583989568,21326.485871036126
-122.99887968944192,47.85884888755456,-416.4644691994672,11.048500178244602,21332.010121125248
-122.99265417304572,47.94787833353321,-423.5874930104221,10.767402563220495,21337.39382240686
-122.72442904010457,47.70252511071921,-424.8278750310492,10.613015765351237,21342.700330289535
-122.99356443990426,48.01744099840745,-420.53563608585335,10.979416565341626,21348.190038572207
-123.02129421205419,48.24946073013294,-423.3248325566,10.056553477034788,21353.218315310725
-122.7991731158427,48.027098274463356,-427.7141107451861,10.247881113780041,21358.342255867614
-122.88599469153517,48.30826422896026,-420.911573503585,10.756854749800905,21363.720683242514
-123.02058794590201,48.26679963717538,-419.46782291784353,9.447287962153641,21368.44432722359
-122.9120782997925,48.15554700944957,-413.65820694251966,11.183269504131601,21374.035961975656
-123.04326147478157,48.014937168527375,-415.31597161433467,10.619642150617823,21379.345783050965
-122.8375494756599,48.00450007764909,-413.90028400383585,10.537428585186749,21384.61449734356
-122.84843992809942,48.15275995447265,-416.39821250803243,9.638621396328073,21389.433808041722
-122.90832181378916,47.92166587809919,-418.33693620525014,9.803536784735192,21394.33557643409
-122.93230173663125,47.62349584970651,-426.1447245323595,10.240511418865207,21399.45583214352
-122.7992944393538,48.09840081082059,-419.25063901032365,10.836478476399433,21404.87407138172
-122.9823900281863,47.773786274013005,-417.01603111334595,9.387414247406285,21409.567778505425
-123.10749148255181,47.80757175436192,-412.71281025314784,10.81286176352989,21414.97420938719
-122.95130208781109,48.00004478959916,-416.56855729134094,10.231619223469314,21420.090018998926
-122.7945901832252,47.980975024489304,-413.7980828269729,10.292877089647774,21425.23645754375
-123.11161624658209,47.71758487873687,-425.15998945682617,10.52433766083929,21430.49862637417
-123.0532319830175,48.03309831282663,-421.6320881307405,10.525150601741144,21435.76120167504
-122.98238651162256,48.193227932172206,-417.85324643169366,10.02722691489222,21440.774815132485
-123.03636700941786,47.77433168594684,-414.1952365462872,10.688843920727008,21446.119237092847
-123.13615229163962,48.25449666616975,-420.7261432291946,9.209635918138082,21450.724055051916
-122.93268155706345,47.68796583497401,-420.41222979574576,10.137070106731166,21455.79259010528
-122.81980867956935,48.42346482887419,-416.5642984699851,10.432063449241632,21461.0086218299
-123.03914501495328,47.917747913903305,-425.62935413572563,10.175689388769314,21466.096466524286
-123.15611039891387,48.029123399365375,-411.96297725088283,9.427648839578984,21470.810290944075
-123.22754503153021,47.62159328550287,-424.3956804655384,10.71305609796772,21476.16681899306
-123.05379678998733,47.98757278670614,-429.59294711779654,9.702785396768743,21481.018211691444
-122.97615206286243,48.04569643554364,-419.9496649573871,10.286157675912548,21486.1612905294
-123.0459684316291,47.9827675791801,-411.50770648812215,10.389365843036076,21491.355973450918
-123.10067099945513,47.887383784589524,-417.06773434833195,10.315694479574333,21496.513820690707
-123.16630318962676,47.81068709629444,-416.2445472849818,10.88321722256057,21501.955429301986
-123.22353779680425,48.22610532390746,-419.7930711884644,10.26500984070141,21507.087934222338
-123.03779170998455,48.00616142699959,-420.7618874863559,10.498296693634993,21512.337082569156
-123.03683508956307,48.30815047530336,-427.7245468479656,10.249543360205081,21517.461854249257
-123.2897306394553,47.89470352904102,-431.29693128952096,10.576898324652284,21522.750303411583
-122.98311917205274,47.91304106132556,-419.0186383077957,10.96009136256511,21528.230349092864
-123.091641356866,48.16311884891923,-413.43725402829887,10.325036591324022,21533.392867388528
-123.01603442352543,47.67540500759929,-418.2793314758597,10.640111354392099,21538.712923065723
-123.2971520719731,47.757307327969414,-416.88200236473995,10.969769683913318,21544.19780790768
-123.30646712175073,48.219496994270635,-412.0814122718023,10.913614928083883,21549.65461537172
-123.19172704627053,47.76561321415536,-418.3561657427947,10.035294243563634,21554.672262493503
-123.13349708168886,47.63618979693949,-420.6132755015381,10.739069822058447,21560.04179740453
-123.01108485117028,48.37370543761462,-424.0926240282503,10.338152486467482,21565.210873647764
-123.12705845116606,47.72123647042516,-409.8889371851396,10.765293736408621,21570.59352051597
-123.22887987931337,48.03682387966563,-417.3672611042316,10.48390643466012,21575.8354737333
-123.31419408148335,48.01381703854486,-424.71800857959664,10.33033216587346,21581.000639816237
-123.09550251252945,47.43787433667638,-425.8558383390062,10.40239173804662,21586.20183568526
-123.32191852146103,47.94653659536644,-413.7346813653554,10.305930836355037,21591.354801103436
-123.06954653249332,48.08968264989582,-425.1872084820416,10.318383137213772,21596.513992672044
-123.2677772620158,48.07086187630377,-410.7308292124889,10.084703791917162,21601.556344568
-123.08722599887795,48.1807041367607,-433.7823139854536,10.03115976612552,21606.571924451066
-123.18533648621842,47.92250173701891,-412.88702401105013,11.0315099774023,21612.087679439766
-123.27387457325318,48.14250088841843,-417.5655259441902,10.381585662031789,21617.278472270784
-123.31906007057614,47.86213418638398,-419.4070278847156,9.849067062003352,21622.203005801784
-123.30815663021274,47.71790651671745,-420.8772921752088,9.989907252339831,21627.197959427955
-123.23817958232519,47.740454324863755,-410.54635075702987,10.649640273418147,21632.522779564664
-123.28024101102554,47.707577908960914,-416.46470570799397,9.746311409405502,21637.395935269367
-123.35428321053878,48.20191719357824,-424.5160180444773,9.366283285829322,21642.079076912283
-123.31841061984827,47.69708529818829,-428.5945497801444,9.395963568662474,21646.777058696614
-123.30093518492917,48.05480776812986,-419.11351393426344,9.228590006448727,21651.391353699837
-123.52861170642718,47.94681516118551,-420.00535566768707,9.43655870578181,21656.10963305273
-123.27686689459141,47.97947028530987,-427.59934018687755,9.488420159569191,21660.853843132514
-123.42760123762656,48.27272145903994,-420.2769676274117,10.764357485440238,21666.236021875233
-123.45190776456006,47.91231452655695,-422.869673165371,10.041533532503495,21671.256788641484
-123.51225436803514,48.12232031230994,-419.9535496584665,9.875874394912511,21676.19472583894
-123.52985459219546,48.00751267027622,-416.370381941758,9.328681346491493,21680.85906651219
-123.49295550180449,47.96959621887346,-412.5369502626798,9.97170508607958,21685.844919055227
-123.4352582563409,48.459993824877294,-415.4555548181536,9.167483359065578,21690.42866073476
-123.1759756559098,47.711731650856926,-423.60720374915104,9.844316614379236,21695.35081904195
-123.43083494633656,48.25782636708749,-418.15542435585405,11.054148914186689,21700.87789349904
-123.36741737720483,48.13128131309799,-419.6844643925399,10.346678742854506,21706.051232870468
-123.35208965826561,47.90409500107364,-426.6606447731545,9.902751827981893,21711.00260878446
-123.38597668737924,48.325863703488324,-418.0088360765386,10.349585391369835,21716.177401480145
-123.41377296115803,47.63037797752229,-410.71663831041144,9.73262341138931,21721.043713185838
-123.53250340052995,47.89564666854019,-419.837866979065,9.585926277509113,21725.836676324594
-123.27482667842669,47.758303559146185,-427.970913398627,10.831198854351118,21731.25227575177
-123.24614517797542,48.08241669297429,-419.8486566444569,9.400864350833082,21735.952707927187
-123.60207612083607,47.77738717976256,-426.06856099486623,9.787807451168714,21740.84661165277
-123.54315851959704,48.086612789348266,-415.68197246556855,10.110749859843027,21745.901986582692
-123.47568210383069,47.96271271683569,-417.37567504137434,9.482480029311148,21750.64322659735
-123.5511002581686,47.904129211468785,-420.8545502673737,10.268762291844844,21755.77760774327
-123.41099533241659,48.077729449206664,-421.6558213292791,9.78302401029484,21760.669119748418
-123.54136451708744,47.946275675212384,-421.06117150807773,10.261136674171599,21765.799688085503
-123.25897709915071,47.78227303138819,-419.9586275282884,10.215032623659763,21770.907204397332
-123.36337325558162,48.560274597927,-423.8611751067077,9.793392282931723,21775.8039005388
-123.46811612103735,47.902566563394174,-426.9387654050072,10.763084295504665,21781.18544268655
-123.3936203068532,47.556478183969595,-414.30650526652676,9.567942470402897,21785.96941392175
-123.39267429983403,47.83158026205572,-421.92700488248477,10.567899827692772,21791.253363835596
-123.56660450016018,47.746544662325455,-419.16478447915426,10.47378424686288,21796.490255959026
-123.59877688489314,48.1652291232081,-418.5735902441625,10.76461058078545,21801.87256124942
-123.51628626322658,48.064330531918316,-418.38989760172393,9.959048171754157,21806.852085335297
-123.44488236615834,48.07974256035807,-425.8690899854921,9.47057680041315,21811.587373735503
-123.52408534782738,47.92599550683255,-428.37920082275923,10.896116287950425,21817.035431879478
-123.70263644499643,47.94412995058862,-422.94346262345994,9.683214440267804,21821.87703909961
-123.63216465025701,47.925813779278464,-418.02144233791523,9.436639912384072,21826.595359055802
-123.56622490130596,47.9837613631729,-423.63974933737154,9.741362701225386,21831.466040406416
-123.5733395844637,48.16706668707297,-421.77460676849614,9.338254447950758,21836.135167630393
-123.37546421543674,48.06721508250107,-409.36351293125216,10.08501681230435,21841.177676036546
-123.7182626364402,48.10002256592417,-429.2271194240227,9.511949669890866,21845.93365087149
-123.53605032710131,48.099911781649844,-423.7751699795525,9.663882109612251,21850.765591926298
-123.44464334953666,48.17688848747635,-410.5169796571304,10.284352837412763,21855.907768345005
-123.3733550949118,48.05763000830805,-420.2229933599761,10.105148107359774,21860.960342398685
-123.64788522085709,48.07176961453578,-423.52992582749454,9.793930773379316,21865.857307785373
-123.56524794235125,48.237761248238634,-414.1561554149444,9.864411130878665,21870.789513350814
-123.56436026098801,47.86699081639938,-419.72384781759445,9.777936861276816,21875.67848178145
-123.60873353263715,47.8288514840097,-421.74154197522,9.549065297711563,21880.453014430306
-123.645111635001,47.76281568016263,-419.03815536481244,9.756212096417851,21885.331120478517
-123.59857498501165,48.03658291272405,-423.29054404691385,9.99572775193183,21890.328984354484
-123.90234254156823,47.62925355175618,-425.0874553144404,9.680056308922293,21895.169012508944
-123.58785639312458,48.092430819211934,-420.56798463817375,9.945850550097399,21900.141937783992
-123.65039096084925,47.97816138109989,-425.05498480038005,9.310460640147758,21904.797168104065
-123.69220164997786,48.22692793996421,-419.9465334410176,9.419675436432993,21909.50700582228
-123.47221334981268,47.865616537907,-418.2279671626283,9.347288186748862,21914.180649915656
-123.7513383803483,47.9593363429165,-415.734697719742,9.424707878067787,21918.89300385469
-123.73109798646033,48.22444066665867,-414.3603750724159,10.343688167558815,21924.06484793847
-123.49858046641795,48.27662712935563,-422.02868250816124,10.055940081132652,21929.092817979035
-123.787887336208,47.86396952684964,-417.50292696030465,9.14728113120402,21933.666458544638
-123.76663814310126,48.036356246517435,-417.5373827689682,9.897312815784025,21938.61511495253
-123.7332745662353,48.05888379553681,-418.36090642092006,9.476092464822662,21943.35316118494
-123.64144398476384,48.07473068112423,-422.3972970547523,9.323010263981292,21948.01466631693
-123.71168259132607,47.947484868136875,-425.14033906232055,8.914150746899146,21952.471741690377
-123.86867078586121,48.256276679624726,-417.4899905546672,10.135796742658021,21957.539640061706
-123.7995705165433,47.62205930327569,-428.5343128109653,8.960721735317758,21962.020000929366
-123.8140345126364,47.91577395303978,-421.3391971628416,9.609486639438261,21966.824744249087
-123.76796658292209,48.08958614655459,-432.768155078243,9.155126533234348,21971.402307515702
-123.72460552162138,48.09144496238987,-426.6820121167913,10.009017072121068,21976.406816051764
-123.73231472098017,48.27055180612295,-424.3856696922371,9.446731148228974,21981.13018162588
-123.95868188105841,48.23964507864026,-414.5163789618536,9.539486722211665,21985.899924986985
-123.68163201598207,47.94289167493856,-416.55945987797867,9.549160938355016,21990.67450545616
-123.7697146392231,48.25997424870612,-422.7696734192112,9.74362229387543,21995.5463166031
-123.66346372814796,47.857191651244506,-416.35315102435123,9.591647607203752,22000.3421404067
-123.76444250926288,48.18617747655837,-415.561885183098,9.55631577723162,22005.12029829532
-123.70567545530295,48.3621044956842,-420.8033242418736,9.311557583759573,22009.776077087197
-123.77609862901612,48.24298882137099,-426.92189072106845,8.776199143045325,22014.16417665872
-123.69507599362545,48.021154076704825,-421.0395615503306,8.99709267241011,22018.662722994926
-123.78441891472855,47.933644245645574,-420.4894620258607,9.908411413602627,22023.61692870173
-123.8533809120592,47.694281740748146,-426.16227195415115,9.389064279779072,22028.311460841618
-123.62329132445483,48.062107927582844,-418.16476603535017,9.202770670342307,22032.91284617679
-123.76857649335612,47.776956554405814,-418.60094072848824,8.824712120820717,22037.3252022372
-123.80705117256826,47.84137306727721,-417.77478650052905,8.660552348359777,22041.65547841138
-123.99900146540713,47.76185083985266,-418.6053845141628,9.161571300749934,22046.236264061754
-124.00714719458425,47.90792153346867,-416.3507848244251,9.949999092765141,22051.211263608137
-123.8559902937083,47.994406117102606,-420.89664013936516,9.220234601865451,22055.82138090907
-123.87765513123026,48.05472291623314,-418.99107446314525,9.691808607723948,22060.667285212934
-123.9605649165925,47.87989867291721,-421.9887014212277,9.182831195810945,22065.25870081084
-123.89199979921506,48.21385674127904,-422.92249607810976,9.796588848399374,22070.156995235036
-123.75418078545651,47.95835894840201,-413.30875184618964,9.294073619312881,22074.804032044693
-123.85044863989044,47.8424555133469,-430.21884350763247,8.846799552721048,22079.227431821055
-124.04103514740534,48.04525845344869,-415.61620005422867,9.3210569377627,22083.887960289936
-123.94503058822895,48.392710566708764,-423.1027043772283,10.365324623496678,22089.070622601685
-124.02132176268451,48.06703211330702,-423.7501908882156,10.336056666695422,22094.238650935033
-123.9865405153247,47.927428874525276,-418.69211257967294,9.677170412284845,22099.077236141176
-123.9960774993314,47.69450772877626,-427.448048061755,9.358162768067954,22103.75631752521
-124.00942590011343,47.95611753580559,-424.080115359731,9.571430660099923,22108.54203285526
-124.09412028813496,48.046985625017626,-424.24569823256496,9.570692685588629,22113.327379198054
-123.98831762817404,47.922483821748884,-421.10699129092546,9.385109076594787,22118.019933736352
-124.03855833279154,47.6669230723518,-424.02068844080344,9.618309584178107,22122.82908852844
-124.28238784719164,47.82988692209931,-411.99440657180367,9.494735317110111,22127.576456186995
-123.79109118482585,48.290907692177555,-411.0149174175102,9.225419201042365,22132.189165787517
-123.89445683093894,48.28680020074609,-430.1099676137403,8.778559703095754,22136.578445639065
-124.0479092779377,47.82267216615908,-417.2783864761713,9.138940397610215,22141.14791583787
-124.01534270955574,48.13455135743988,-415.7066828046121,9.761510571557896,22146.02867112365
-124.14133545834615,47.764285443045964,-417.2850739880445,9.33880038094131,22150.69807131412
-123.8615431449179,48.28086325639899,-423.2905674654585,9.497454508517338,22155.44679856838
-123.84833197230627,48.04904716957885,-421.2204778107927,9.198582097272876,22160.046089617015
-124.02933687804352,48.189928299723306,-423.7413732738885,8.803069141388951,22164.44762418771
-123.94959859553424,47.65698133056349,-422.10132015579416,9.206330309096591,22169.05078934226
-124.04136839114396,48.135527420384975,-426.04982514333585,8.807193734167075,22173.45438620934
-124.19951502200956,47.9984651872631,-420.5739441081727,8.768052866622753,22177.838412642654
-124.11397022410293,48.170385814158166,-427.51400855652537,9.906790783118636,22182.791808034213
-124.06654049961395,48.18297355961957,-421.00067277114067,9.086703763356516,22187.335159915892
-124.1321334772501,48.01315693789495,-426.2429084454988,8.918777957617808,22191.7945488947
-124.11548944220384,47.87983407218082,-418.965918191043,10.09127298995177,22196.840185389676
-124.10970947929584,48.1559392364359,-423.39709780471446,9.682557771271563,22201.681464275312
-124.11560278241608,47.987969100118974,-418.5470982606273,9.082082030527157,22206.222505290578
-124.10923449266437,47.825443009294474,-414.5920963581761,9.474425485169837,22210.959718033162
-124.22746625743838,47.81596955370846,-412.05276531947646,9.135483137292796,22215.52745960181
-124.20005277479612,47.70456711673752,-432.64002294510243,8.899806731234264,22219.977362967427
-124.2637549955379,47.897941768087385,-424.1709704693689,9.47626076349695,22224.715493349177
-124.04446042308389,48.220538409214875,-421.5154303855601,9.069532100412767,22229.25025939938
-124.35975208132113,48.03556595994109,-417.6983609080926,9.262199256338123,22233.88135902755
-124.04077376189001,47.89404645881539,-428.25177252077265,9.727898400510558,22238.745308227804
-124.02444326558,48.160971187636015,-424.91046203400106,9.665589194147591,22243.57810282488
-124.20024167308915,47.83350467565532,-419.3482139867144,8.927701188988568,22248.04195341937
-124.43728273225821,48.01907005486655,-419.5755587923667,9.438528167715525,22252.76121750323
-124.2200454887568,47.9640739254549,-418.1119079678995,8.62434811965481,22257.07339156306
-124.19727825777355,48.15582612511767,-417.78162136555943,9.406246549553732,22261.776514837835
-124.29886507272215,47.6845543258161,-418.3070278344207,9.248049703489754,22266.40053968958
-124.2562724991947,47.82996045083707,-419.0317234168425,9.35605367450251,22271.07856652683
-124.05867654901213,47.67235086818109,-419.7213011333682,9.010602925282173,22275.583867989473
-124.15214876175288,47.948080655638144,-416.6761845513782,10.194121620780036,22280.680928799862
-124.31804329850546,48.24228550072649,-431.19661333282113,8.694196189073734,22285.0280268944
-124.39229221311179,47.898910558069296,-412.27833256514384,9.62338134039388,22289.8397175646
-124.27217943699782,47.89786321236087,-431.0224102544016,8.614515155662433,22294.14697514243
-124.26776879225648,48.17434488483683,-425.39580908452245,9.375294627625395,22298.83462245624
-124.2037486046697,48.21370991169106,-421.13380398325074,9.403775153344416,22303.536510032915
-124.31384560374738,47.98228578654624,-416.6369355445508,9.136125130068013,22308.10457259795
-124.21610938403904,48.136942970809976,-434.9763344539981,8.8537314292613,22312.53143831258
-124.08068934665378,47.78460909182441,-420.1406216197092,9.164716936347835,22317.113796780755
-124.19960005749999,48.275594866785084,-416.0380248029213,9.220409935846321,22321.72400174868
-124.29290441956208,48.42974125878741,-415.02740941985763,9.974627717673142,22326.711315607517
-124.31335602501893,48.10424315823774,-423.4866482924873,8.636243470010477,22331.029437342524
-124.33765370041618,47.58313367573144,-421.50417643477516,8.78721044091568,22335.423042562983
-124.19086770483757,47.88835394752044,-423.08074064446316,9.200287987810837,22340.02318655689
-124.37860854976252,48.12256506433386,-421.9633732676304,8.922645783593884,22344.484509448685
-124.31830034335198,47.91570340056673,-425.15913275364215,8.993404084274248,22348.98121149082
-124.32464823314847,48.25443971085002,-424.4462608123546,9.571351905523423,22353.76688744358
-124.38689185170232,48.117631452887174,-417.82811538985817,7.618793586704548,22357.576284236933
-124.48090539629418,47.85870489984684,-419.34192313363627,8.722702487885584,22361.937635480877
-124.31830680022858,48.00645296215425,-417.5420674620476,8.143242346164369,22366.00925665396
-124.3636500568605,47.82123335587218,-418.92992805149584,8.409268022176521,22370.213890665047
-124.31447102181589,47.96348302431751,-416.478306994262,10.202237255969685,22375.315009293034
-124.42480050848806,47.88908135191349,-415.60893000922505,9.291757339704715,22379.960887962887
-124.25630375704743,48.234952360046606,-428.7085830993305,9.461203497066315,22384.69148971142
-124.47300867413452,48.4232024113662,-424.2715482520718,8.937903475991442,22389.160441449414
-124.22107267669614,47.71376233335285,-421.1568797874502,9.350271989711286,22393.835577444268
-124.57398576516535,47.61535674275805,-420.1133876274367,8.080379115534338,22397.875767002035
-124.36269051681143,47.950965515629726,-423.3504528690902,9.475556388292397,22402.61354519618
-124.36556986409904,47.69631686023426,-415.43988164505845,8.539230462880699,22406.883160427624
-124.4996140482304,48.00924232073418,-410.10025815854704,8.67623948441694,22411.221280169833
-124.3845643567348,48.149787222761184,-419.0691902220913,9.18721733891929,22415.814888839293
-124.30599729262948,48.29882837945336,-419.57829483900895,9.085609135814948,22420.3576934072
-124.6625764526255,48.04027891174306,-415.75271872447837,8.96243928229963,22424.838913048352
-124.39756549702561,47.96136895503008,-429.32919877601717,8.231324237166522,22428.954575166936
-124.70411246889229,47.604323016685385,-419.8576552978079,8.955521764024155,22433.432336048947
-124.5582972762962,48.00523702983716,-415.1048208726624,9.378637787342777,22438.121654942617
-124.30575956853838,48.014257452109895,-423.21576998600557,8.624855314398951,22442.434082599815
-124.53379981745228,48.12779136284255,-426.13280289950984,9.541308713355544,22447.204736956493
-124.59995501963856,47.85830237969418,-420.9290280504989,8.440235132883133,22451.424854522935
-124.50930620518072,47.91298947995283,-420.3034271660096,8.872595544301909,22455.861152295085
-124.28966720755051,47.704399548939165,-424.54326140957727,9.629725555711419,22460.676015072942
-124.68657147517206,47.541741438623184,-409.51919361974524,8.514101421761776,22464.93306578382
-124.61547965069998,47.77830058184065,-422.3934819050397,9.374533412927244,22469.620332490285
-124.36755090030267,47.6859348371494,-425.7682967571328,9.827605755046275,22474.53413536781
-124.33846924335147,48.067342459084124,-420.46810659535305,8.918540126194824,22478.993405430905
-124.54152800921887,47.89637318866663,-415.46069681147753,8.56224773647066,22483.274529299142
-124.66203556612709,47.89235257398504,-419.91292875500886,8.432124593280811,22487.490591595782
-124.3354913547781,47.80311739076496,-417.57203039978,9.46353274271899,22492.22235796714
-124.3925768748687,47.35348691349751,-424.35755297166577,9.442315524232969,22496.943515729257
-124.49107182435199,48.30166214974951,-412.56155776798244,9.521359662276218,22501.704195560396
-124.64715216710654,47.799945895444644,-417.1914448604078,8.773022250086433,22506.090706685438
-124.57776027538121,47.91751598603002,-414.76149215561196,9.30108087457742,22510.741247122725
-124.59583875848648,47.70902156694214,-418.17419683762415,8.75049334601063,22515.11649379573
-124.55366302900504,48.194386068688125,-415.8755798113561,8.326120783423288,22519.27955418744
-124.44859342473805,48.02868578740747,-424.36526279838614,9.322471709865372,22523.940790042372
-124.51269727352204,47.83472694294683,-422.4570520834478,9.570053105492118,22528.725816595117
-124.71532199441886,47.921554077731194,-413.26759702221983,8.23555131050269,22532.843592250367
-124.47688015080301,48.335635984424975,-412.2012902635802,8.218870833014522,22536.953027666874
-124.59016199088825,47.985406113623746,-425.7353279985954,8.7513109917175,22541.328683162734
-124.55971403438826,47.96365329247682,-418.75131966068096,9.202117735711724,22545.92974203059
-124.4887119371309,47.81172370277215,-422.15471900242613,8.149876947839603,22550.00468050451
-124.7534694570947,47.62108376990554,-423.4851573468243,8.823027234242046,22554.41619412163
-124.6528393990986,47.96799226528413,-418.57580152322276,8.4070384244897,22558.619713333876
-124.70934770544847,48.065097022464926,-414.295185338173,9.045398707431556,22563.14241268759
-124.81993360193368,48.219916892865534,-417.74168763357903,8.288772728550827,22567.286799051864
-124.63542207072125,47.55030069310007,-421.59756224959517,9.066349352532264,22571.819973728132
-124.42588282240789,47.774980734595395,-417.4256941003242,8.594071896936066,22576.1170096766
-124.8679916611015,47.88385178188871,-421.7998808679045,8.197340232844342,22580.215679793022
-124.69415735684046,47.999303830285356,-417.939428496347,8.6904864126655,22584.560922999353
-124.63382041131263,47.97099326169432,-413.0176714977213,7.682385471439561,22588.402115735073
-124.69251229373909,47.97566226286255,-430.38579829650416,8.364555295364871,22592.584393382756
-124.72307832824089,48.08161921171399,-416.0137385072998,8.805533333852814,22596.987160049684
-124.84863256841847,47.819341377844175,-427.69527460785235,7.743685396525006,22600.859002747948
-124.70237766686448,48.18682828844674,-413.8583614472777,7.336724122454019,22604.527364809175
-124.80827814794469,48.0866904883399,-423.1851280493643,7.4453384332193515,22608.250034025787
-124.95853932982554,47.93603354717438,-426.0883568880324,9.271315701687078,22612.88569187663
-124.6270333463609,48.320181598377786,-416.52365386455625,8.562101040596701,22617.166742396927
-124.65759939551266,48.31128320711435,-418.17914968428795,8.32697677078449,22621.330230782318
-124.75521728889636,48.186579071038764,-424.9959345148083,9.05851555973914,22625.859488562186
-124.74442132684548,47.39628864588644,-426.26499878584195,8.376441883635367,22630.047709504004
-124.6668424034791,48.3157890185436,-420.9374074374564,8.70562602215312,22634.40052251508
-124.75878564815744,48.158951704494385,-426.020434750856,8.577000914956068,22638.689022972558
-124.69776326744372,48.40128172754259,-425.30736486461814,8.321351521856839,22642.849698733487
-124.82485865209182,48.24749291834671,-419.42189604789286,8.696651997920466,22647.198024732446
-124.67085746723164,48.315668535499455,-424.8293581712755,8.928937326971884,22651.662493395932
-124.77692267758037,48.17573097003608,-417.8673035498673,8.44258091012227,22655.883783850993
-124.79654146489764,48.269738639729106,-412.5492820205826,8.297483782045328,22660.032525742015
-124.94989817721402,48.398824748146886,-420.7427770745029,8.349232567777674,22664.207142025905
-124.80114189199725,48.04331094767564,-419.34924469007206,7.364259567242285,22667.889271809527
-124.91997837826146,47.68555389118438,-409.90951633582256,8.64747253299054,22672.21300807602
-124.90755656824946,47.93850781999697,-425.93800558688673,7.894113911126226,22676.160065031585
-124.93221126751281,48.07798911987669,-414.0438240240963,8.806255588888265,22680.56319282603
-124.96424260695572,48.01497751687431,-414.6457120104376,8.438910728563835,22684.78264819031
-124.6520873825487,47.75068760676812,-415.7284133041311,8.529409765644344,22689.047353073132
-124.73837602573616,47.673786474961005,-413.54126074633683,8.819740133105507,22693.457223139685
-124.68641859080516,47.85176746627303,-418.5971251702069,7.999039892541612,22697.456743085957
-125.00769025205973,48.16154791119683,-422.9146474779963,8.639652128324457,22701.77656915012
-124.88522078419768,48.316067954164595,-414.52713354389715,8.581564472435339,22706.067351386337
-125.02864233079377,48.18331352275554,-414.3357889414355,8.348089483446747,22710.24139612806
-124.97580646507767,48.211485457422825,-414.47343049253357,7.969112672650665,22714.22595246439
-125.00499508478421,47.98383688536729,-419.7774895884038,8.723550753515555,22718.587727841146
-124.796169394883,47.651583508458806,-423.5809725680666,8.770384572885586,22722.972920127588
-124.96669617242193,47.90895588382346,-419.04318872944197,8.468183979126449,22727.20701211715
-124.82718068032693,47.94824711762553,-415.2888499121608,7.8689573655566525,22731.141490799928
-124.88055193382209,47.90058950263286,-414.8782410507002,8.133109611583908,22735.20804560572
-124.71754555665505,48.01093897307493,-422.148380635373,8.359393274366798,22739.387742242903
-125.1027992632641,48.08828395197859,-418.42313551936303,8.726532376536998,22743.751008431173
-124.83587692605605,48.170603037648696,-426.54389152242976,7.583265830938846,22747.54264134664
-124.85410157207924,47.94437602712674,-415.07524948497075,8.08583419881444,22751.585558446048
-125.07302895200662,47.619248118871084,-423.91654378362534,8.159125025529992,22755.665120958813
-124.88192314364119,47.90342445614177,-416.0737232021423,8.311575870938764,22759.820908894282
-124.95596739007048,48.008742079398395,-425.7465228869508,7.695249359913263,22763.66853357424
-125.01927492145303,48.244561584426684,-414.84292046782997,8.22987094571215,22767.783469047095
-125.0858662532395,47.88643843156318,-418.39082404988613,8.176120882944895,22771.87152948857
-125.0823290587718,48.10250872567988,-423.9067884780847,7.805292062329492,22775.774175519735
-124.8123823131329,48.05801757992709,-416.54321809459736,8.257829547275383,22779.903090293374
-125.02424064990034,48.00878010662468,-422.95180845902667,8.038954146106159,22783.922567366426
-124.95304134072754,48.18610666386492,-416.2522248127744,8.550057140288228,22788.19759593657
-125.11728968813203,47.86783176064949,-421.3705573769036,7.852325688002432,22792.12375878057
-125.12313045367203,47.8849627100713,-428.6052356281483,8.33263195951828,22796.29007476033
-124.94389208720946,47.99761983538115,-424.9120812024047,7.876245945808537,22800.228197733235
-125.1939935983742,47.87197069898126,-422.1520735434364,7.973288752873962,22804.21484210967
-125.10750276309417,48.10160245821092,-413.15905488125713,8.414537240438731,22808.42211072989
-125.06952405428102,47.85736153912677,-415.4942818473539,8.375975900283574,22812.610098680034
-125.06873494428885,48.04526084154903,-411.8806929383893,8.042831608034895,22816.631514484052
-125.10472694205905,47.97996544624265,-411.7318239198507,8.109363119345696,22820.686196043724
-125.05418104453244,48.04298519295534,-422.6737540229546,7.509991004412809,22824.44119154593
-125.03142285614484,47.908051720987395,-420.9424342987941,8.93090225552221,22828.906642673694
-125.0341900862653,47.93218234109464,-422.0563996216527,8.56597425278501,22833.189629800087
-125.2131796307626,48.01920185359941,-423.3575530265054,8.54069611878658,22837.45997785948
-125.14996016877329,48.04041490123226,-429.2074735466823,7.410182115809817,22841.165068917384
-125.00901378187731,47.999159616921766,-420.0737385900842,7.902679455952955,22845.11640864536
-125.04597075839222,48.34107247130262,-426.42782796855556,8.025877768159072,22849.12934752944
-125.2796668313823,47.80185261625174,-420.1708594076716,7.22034647508152,22852.73952076698
-125.11417830528357,47.98715924100946,-409.4211459521851,8.623578821209248,22857.051310177583
-125.35409422934087,47.6852741955766,-422.54672548165354,8.898272688653574,22861.50044652191
-125.15852362328195,48.07441629573348,-419.0261299718597,9.195024718265728,22866.097958881044
